,FIPS_ID,FIRE_NAME,FIRE_YEAR,DISCOVERY_TIME,STAT_CAUSE_DESCR,CONT_DATE,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,FIPS_NAME,DISCOVERY_MONTH,DISCOVERY_DAY,AWND,PRCP,TAVG,DURING_A_DROUGHT,WATERSHD,POP_BY_COUNTY
160,025-86,GARBAGE,2010,54.0,Debris Burning,11/28/2010,1308.0,0.1,A,32.99458,-115.09156999999999,Imperial,11,28,13.31,0.0,56.75,1.0,0,174730
161,025-87,HAY,2010,611.0,Equipment Use,8/20/2010,2000.0,0.1,A,32.98903,-115.12069,Imperial,8,17,6.15,0.0,96.0,1.0,0,174730
162,025-88,IMPERIAL,2010,1051.0,Lightning,8/25/2010,1420.0,0.1,A,32.8653,-114.4794,Imperial,8,25,5.145,0.0,101.5,1.0,0,174730
163,025-89,MITCHELL,2010,1018.0,Campfire,4/14/2010,1800.0,130.0,D,33.3881,-114.7136,Imperial,3,27,7.605,0.0,68.25,0.0,0,174730
164,025-90,MUSTANG,2010,1143.0,Equipment Use,11/13/2010,1230.0,0.1,A,32.9353,-115.7894,Imperial,11,13,6.375,0.0,67.5,1.0,0,174730
165,025-91,NATURAL,2010,1734.0,Campfire,6/19/2010,1925.0,0.1,A,32.915,-114.4847,Imperial,6,19,11.74,0.0,89.5,0.0,0,174730
166,025-92,POLE LINE,2010,1709.0,Debris Burning,11/13/2010,1720.0,0.1,A,32.9353,-115.7894,Imperial,11,13,6.375,0.0,67.5,1.0,0,174730
167,025-93,SNOWBIRD,2010,2200.0,Miscellaneous,3/16/2010,2345.0,0.5,B,32.95094,-115.28421000000002,Imperial,3,16,4.81,0.0,71.25,0.0,0,174730
168,025-94,TRASH,2010,1931.0,Arson,12/31/2010,1956.0,0.1,A,32.99044,-115.06674,Imperial,12,31,5.925,0.0,44.75,1.0,0,174730
169,025-95,TROLL,2010,126.0,Campfire,1/2/2010,1844.0,0.1,A,32.92494,-114.99253,Imperial,1,2,2.795,0.0,61.5,1.0,0,174730
170,025-96,21000,2011,2357.0,Fireworks,1/1/2012,15.0,0.1,A,32.9661,-115.17,Imperial,12,31,2.01,0.0,63.25,1.0,0,175786
171,025-97,BORDER 9,2011,2200.0,Campfire,6/22/2011,1200.0,420.0,E,32.622659000000006,-116.082972,Imperial,6,20,3.36,0.0,94.25,1.0,0,175786
172,025-98,BRUSH,2011,9.0,Miscellaneous,1/1/2011,25.0,0.1,A,32.9272,-115.12700000000001,Imperial,1,1,2.125,0.0,44.25,1.0,0,175786
173,025-99,CANNAL,2011,1658.0,Equipment Use,2/20/2011,1808.0,0.3,B,32.950359999999996,-115.16293,Imperial,2,20,8.5,0.008333333,53.0,1.0,0,175786
174,029-01,ARENA,2000,1615.0,Equipment Use,5/1/2000,1750.0,25.0,C,35.078,-119.4393,Kern,5,1,6.04,0.0,70.0,0.0,0,663487
175,029-02,BELLA,2000,2300.0,Miscellaneous,7/2/2000,2330.0,0.1,A,35.6561,-118.4343,Kern,7,2,7.83,0.0,73.8,0.0,1,663487
176,029-03,CHEVRON,2000,2045.0,Powerline,6/27/2000,2055.0,1.0,B,35.6238,-119.7404,Kern,6,27,6.71,0.0,83.2,0.0,0,663487
177,029-04,CHOLAME LAND  CATTLE,2000,1334.0,Equipment Use,7/27/2000,1334.0,710.0,E,35.713933000000004,-120.170786,Kern,7,27,6.04,0.0,79.2,0.0,0,663487
178,029-05,DERBY,2000,1200.0,Powerline,6/27/2000,1500.0,0.5,B,35.245,-119.6026,Kern,6,27,6.71,0.0,83.2,0.0,0,663487
179,029-06,DOVE,2000,1310.0,Arson,6/5/2000,1325.0,0.1,A,35.4311,-117.9956,Kern,6,5,8.05,0.0,71.6,0.0,0,663487
180,029-07,GROCER,2000,1245.0,Arson,7/30/2000,1400.0,10.0,C,34.9833,-119.4226,Kern,7,30,5.82,0.0,86.4,0.0,0,663487
181,029-08,KELSO,2000,2246.0,Fireworks,7/3/2000,2330.0,0.3,B,35.6377,-118.2506,Kern,7,3,7.83,0.0,68.6,0.0,0,663487
182,029-09,MIDOIL,2000,1330.0,Lightning,4/12/2000,1445.0,3.0,B,35.1583,-119.54899999999999,Kern,4,12,7.61,0.0,68.0,0.0,0,663487
183,029-10,MOCAL,2000,1155.0,Miscellaneous,6/24/2000,1839.0,20.0,C,35.2166,-119.6379,Kern,6,24,9.17,0.0,79.6,0.0,0,663487
184,029-100,UNNAMED FIRE 0809,2000,1519.0,Children,4/29/2000,1519.0,1.0,B,35.127619,-119.454872,Kern,4,29,4.03,0.005384615,55.6,0.0,0,663487
185,029-1000,FORK,2010,1500.0,Campfire,7/2/2010,1530.0,0.1,A,35.658055600000004,-118.43305600000001,Kern,7,2,10.06666667,0.0,72.25,0.0,1,841072
186,029-1001,FOURTEEN,2010,1145.0,Equipment Use,11/2/2010,1300.0,0.1,A,35.63349,-117.88671000000001,Kern,11,2,3.915,0.0,66.25,0.0,1,841072
187,029-1002,GRANITE,2010,1324.0,Missing/Undefined,9/19/2010,1800.0,203.0,D,35.667221999999995,-118.742778,Kern,8,19,9.096666667000001,0.0,79.5,0.0,0,841072
188,029-1003,HANNING,2010,1319.0,Miscellaneous,7/28/2010,1325.0,0.1,A,35.6713889,-118.36916699999999,Kern,7,28,8.873333333,0.0,78.5,0.0,1,841072
189,029-1004,HOT,2010,1150.0,Equipment Use,9/19/2010,1321.0,0.1,A,35.528611100000006,-118.66916699999999,Kern,9,19,8.126666667,0.0,68.75,0.0,1,841072
190,029-1005,HUNGRY,2010,1646.0,Equipment Use,9/6/2010,1656.0,0.1,A,35.6697222,-118.47,Kern,9,6,4.993333333,0.0,76.75,0.0,1,841072
191,029-1006,INDIAN,2010,1200.0,Lightning,7/25/2010,1800.0,1822.0,F,35.69616,-117.96529,Kern,7,18,7.38,0.0,85.5,0.0,1,841072
192,029-1007,JOSHUA 10,2010,1300.0,Miscellaneous,11/28/2010,1400.0,0.1,A,35.42811,-118.02212,Kern,11,28,10.85,0.05,33.25,0.0,0,841072
193,029-1008,LA1,2010,1100.0,Campfire,11/28/2010,1130.0,0.1,A,35.43936,-118.00448999999999,Kern,11,28,10.85,0.05,33.25,0.0,0,841072
194,029-1009,LODGE,2010,1300.0,Miscellaneous,1/8/2010,1500.0,0.1,A,34.8283333,-119.07194399999999,Kern,1,8,3.5066666669999997,0.000526316,50.5,1.0,0,841072
195,029-101,UNNAMED FIRE 0810,2000,1809.0,Powerline,5/15/2000,1809.0,1.0,B,35.298636,-119.623397,Kern,5,15,11.41,0.0007692310000000001,58.4,0.0,1,663487
196,029-1010,LOWER,2010,1330.0,Campfire,6/20/2010,1500.0,0.1,A,35.4716667,-118.72,Kern,6,20,11.03666667,0.0,66.25,0.0,0,841072
197,029-1011,OLD,2010,1616.0,Miscellaneous,9/21/2010,1753.0,3.0,B,35.485,-118.45638899999999,Kern,9,21,9.246666667000001,0.0,65.0,0.0,1,841072
198,029-1012,OWENS,2010,1017.0,Lightning,7/16/2010,1025.0,0.1,A,35.77,-118.421667,Kern,7,16,8.203333333,0.02375,85.5,0.0,0,841072
199,029-1013,PARADISE,2010,1335.0,Miscellaneous,4/25/2010,1351.0,0.1,A,35.658055600000004,-118.43305600000001,Kern,4,25,4.176666667,0.0,61.0,1.0,0,841072
200,029-1014,POINT,2010,2131.0,Miscellaneous,7/3/2010,2145.0,0.1,A,35.656388899999996,-118.466944,Kern,7,3,9.47,0.0,73.0,0.0,1,841072
201,029-1015,POST,2010,1230.0,Miscellaneous,8/28/2010,,1312.0,F,34.847777799999996,-118.87388899999999,Kern,8,24,4.176666667,0.0,85.75,0.0,1,841072
202,029-1016,POWER,2010,1349.0,Equipment Use,9/2/2010,1500.0,0.1,A,35.478888899999994,-118.737222,Kern,9,2,4.176666667,0.0,81.25,0.0,1,841072
203,029-1017,RANCHERIA,2010,1217.0,Miscellaneous,6/29/2010,1400.0,215.0,D,35.465,-118.825556,Kern,6,29,7.233333332999999,0.0,82.0,0.0,1,841072
204,029-1018,RICH,2010,1716.0,Equipment Use,8/17/2010,1820.0,0.6,B,35.478888899999994,-118.736944,Kern,8,17,7.83,0.0,82.75,0.0,1,841072
205,029-1019,SAND 2,2010,1523.0,Lightning,7/20/2010,1800.0,1255.0,F,35.7767,-117.972788,Kern,7,16,8.203333333,0.02375,85.5,0.0,0,841072
206,029-102,UNNAMED FIRE 0811,2000,713.0,Powerline,6/3/2000,713.0,1.0,B,35.231836,-119.59751399999999,Kern,6,3,5.14,0.0,76.0,0.0,1,663487
207,029-1020,SCOTT,2010,1210.0,Miscellaneous,6/19/2010,2300.0,7.9,B,34.8394444,-118.965278,Kern,6,19,11.78333333,0.0,64.75,0.0,1,841072
208,029-1021,SIERRA,2010,1520.0,Children,7/1/2010,1530.0,0.1,A,35.78055560000001,-118.439167,Kern,7,1,9.1,0.0,74.25,0.0,0,841072
209,029-1022,SPRING,2010,1258.0,Miscellaneous,8/1/2010,1601.0,5.8,B,34.8216667,-118.97805600000001,Kern,8,1,7.38,0.0,77.5,0.0,1,841072
210,029-1023,TILLIE,2010,1614.0,Children,10/10/2010,1708.0,2.0,B,35.699722200000004,-118.456667,Kern,10,10,4.026666667,0.0,68.0,0.0,0,841072
211,029-1024,TOP,2010,1700.0,Lightning,10/2/2010,1925.0,0.1,A,34.849166700000005,-119.056389,Kern,10,2,4.696666667,0.052941176,68.75,0.0,1,841072
212,029-1025,TOWN,2010,1510.0,Missing/Undefined,8/25/2010,800.0,200.0,D,34.960556,-119.055278,Kern,8,24,4.176666667,0.0,85.75,0.0,1,841072
213,029-1026,TRASH,2010,1430.0,Campfire,12/1/2010,1600.0,0.1,A,35.39577,-117.81873999999999,Kern,12,1,2.46,0.0,46.25,0.0,0,841072
214,029-1027,WEST,2010,1416.0,Missing/Undefined,8/6/2010,800.0,1658.0,F,35.058056,-118.42583300000001,Kern,7,27,8.95,0.0,78.75,0.0,0,841072
215,029-1028,WOFFORD,2010,1335.0,Children,10/26/2010,1355.0,0.1,A,35.7033333,-118.46138899999998,Kern,10,26,5.146666667,0.014705882,47.5,0.0,0,841072
216,029-1029,395,2011,1400.0,Miscellaneous,6/22/2011,1430.0,2.5,B,35.5492,-117.7114,Kern,6,22,8.653333332999999,0.0,82.5,0.0,1,847970
217,029-103,UNNAMED FIRE 0812,2000,1041.0,Railroad,6/19/2000,1041.0,1.0,B,35.258547,-118.59433600000001,Kern,6,19,7.83,0.0,75.4,0.0,1,663487
218,029-1030,BONE,2011,1500.0,Miscellaneous,7/9/2011,1700.0,2.0,B,35.313990000000004,-118.0639,Kern,7,9,8.576666667000001,0.0,80.75,1.0,0,847970
219,029-1031,BOWMAN,2011,1700.0,Miscellaneous,2/9/2011,1730.0,0.1,A,35.6133,-117.7189,Kern,2,9,6.636666667,0.0,41.25,0.0,0,847970
220,029-1032,BRECKENRIDGE COMPLEX,2011,1056.0,Lightning,9/17/2011,1900.0,25213.0,G,35.395278000000005,-118.64,Kern,9,10,9.17,0.03,72.75,0.0,0,847970
221,029-1033,CANYON,2011,1000.0,Equipment Use,9/11/2011,1800.0,3128.0,F,35.0806,-118.4233,Kern,9,4,6.19,0.0,78.0,0.0,0,847970
222,029-1034,CHINA,2011,1600.0,Miscellaneous,9/1/2011,1744.0,1.0,B,35.5586,-117.7203,Kern,9,1,7.976666667000001,0.0,74.75,0.0,1,847970
223,029-1035,HAYSTACK,2011,844.0,Miscellaneous,11/2/2011,850.0,0.1,A,35.6198,-117.59539699999999,Kern,11,2,9.47,0.0,51.5,0.0,1,847970
224,029-1036,JAWBONE,2011,1500.0,Miscellaneous,7/23/2011,1500.0,12.0,C,35.3156,-118.0717,Kern,7,21,9.693333333,0.0,76.5,1.0,0,847970
225,029-1037,JAWBONE2,2011,1500.0,Lightning,8/3/2011,1800.0,150.0,D,35.3036,-118.1528,Kern,8,1,5.89,0.035789474,78.0,1.0,0,847970
226,029-1038,LOST,2011,1500.0,Miscellaneous,5/20/2011,1730.0,0.5,B,35.19211,-118.12114,Kern,5,20,5.595,0.0,60.25,0.0,0,847970
227,029-1039,PIPELINE,2011,1630.0,Miscellaneous,12/30/2011,1820.0,2.5,B,35.305859999999996,-118.09311000000001,Kern,12,30,3.58,0.0,53.0,0.0,0,847970
228,029-104,UNNAMED FIRE 0813,2000,1356.0,Equipment Use,7/14/2000,1356.0,1.0,B,35.187186,-119.556592,Kern,7,14,6.71,0.0,79.4,0.0,0,663487
229,029-1040,QUAIL,2011,2000.0,Missing/Undefined,9/26/2011,1800.0,60.0,C,35.3808,-118.2639,Kern,9,23,6.04,0.0,78.75,0.0,0,847970
230,029-1041,QUINN,2011,1202.0,Missing/Undefined,6/23/2011,1800.0,3147.0,F,35.751944,-118.93055600000001,Kern,6,21,5.216666667,0.0,82.25,0.0,0,847970
231,029-1042,SHOOTING,2011,1855.0,Campfire,11/26/2011,1954.0,0.1,A,35.55733,-117.70431,Kern,11,26,2.24,0.0,54.75,0.0,1,847970
232,029-1043,TERRA,2011,1448.0,Miscellaneous,8/21/2011,1800.0,25.0,C,34.9789,-118.2758,Kern,8,21,6.56,0.0,75.25,0.0,0,847970
233,029-1044,WEST,2011,1920.0,Miscellaneous,6/25/2011,2015.0,0.1,A,35.6186,-117.5947,Kern,6,25,9.92,0.0,74.25,0.0,0,847970
234,029-1045,,2011,1732.0,Miscellaneous,,,0.01,A,35.711236,-118.305103,Kern,3,6,13.49666667,0.00047619,50.0,0.0,1,847970
235,029-1046,,2011,1719.0,Missing/Undefined,,,0.1,A,35.19425,-119.56756299999999,Kern,10,28,2.983333333,0.0,57.5,0.0,0,847970
236,029-1047,,2011,1239.0,Debris Burning,,,0.25,A,35.404923,-119.02255,Kern,1,19,6.04,0.0,49.0,0.0,0,847970
237,029-1048,,2011,1459.0,Arson,,,0.01,A,35.374893,-118.96177,Kern,10,20,2.91,0.0,65.0,0.0,0,847970
238,029-1049,,2011,1806.0,Missing/Undefined,,,0.01,A,35.779578,-119.250046,Kern,10,20,2.91,0.0,65.0,0.0,0,847970
239,029-105,UNNAMED FIRE 0814,2000,536.0,Railroad,8/2/2000,536.0,1.0,B,35.262031,-118.592997,Kern,8,2,6.04,0.0,87.4,0.0,0,663487
240,029-1050,,2011,2158.0,Arson,,,0.01,A,35.376228000000005,-118.931832,Kern,10,20,2.91,0.0,65.0,0.0,0,847970
241,029-1051,,2011,1759.0,Missing/Undefined,,,0.1,A,35.391703,-119.127149,Kern,12,13,2.685,0.090526316,39.5,0.0,0,847970
242,029-1052,,2011,1241.0,Missing/Undefined,,,0.1,A,35.438362,-118.89286799999999,Kern,12,6,3.69,0.0,40.5,0.0,0,847970
243,029-1053,,2011,515.0,Missing/Undefined,,,0.1,A,35.155121,-119.453756,Kern,10,27,3.58,0.0,53.5,0.0,0,847970
244,029-1054,,2011,1715.0,Missing/Undefined,,,0.01,A,35.403493,-119.025843,Kern,12,19,3.8,0.0,43.25,0.0,0,847970
245,029-1055,,2011,1203.0,Missing/Undefined,,,0.01,A,35.375953,-118.933479,Kern,12,5,6.265,0.0,39.75,0.0,0,847970
246,029-1056,,2011,201.0,Missing/Undefined,,,0.01,A,35.690921,-119.24088400000001,Kern,10,1,4.92,0.0,71.25,0.0,0,847970
247,029-1057,,2011,1546.0,Missing/Undefined,,,0.01,A,35.506489,-119.27873999999998,Kern,10,1,4.92,0.0,71.25,0.0,0,847970
248,029-1058,,2011,510.0,Missing/Undefined,,,0.25,A,35.416952,-119.054906,Kern,10,1,4.92,0.0,71.25,0.0,0,847970
249,029-1059,,2011,149.0,Miscellaneous,,,0.05,A,35.60196,-119.193348,Kern,10,1,4.92,0.0,71.25,0.0,0,847970
250,029-106,UNNAMED FIRE 0815,2000,1114.0,Campfire,12/3/2000,1114.0,1.0,B,35.050944,-118.42783600000001,Kern,12,3,3.13,0.0,52.0,0.0,0,663487
251,029-1060,,2011,1425.0,Missing/Undefined,,,0.1,A,35.062107,-118.19581200000002,Kern,10,23,3.726666667,0.0,68.5,0.0,0,847970
252,029-1061,,2011,1038.0,Debris Burning,,,0.05,A,35.716901,-118.459452,Kern,12,15,3.245,0.0,38.5,0.0,1,847970
253,029-1062,,2011,2158.0,Arson,,,0.01,A,35.50642,-119.26813600000001,Kern,12,15,3.245,0.0,38.5,0.0,0,847970
254,029-1063,,2011,123.0,Missing/Undefined,,,0.11,A,35.426922999999995,-118.991891,Kern,11,4,10.73666667,0.10099999999999999,40.0,0.0,1,847970
255,029-1064,,2011,1602.0,Children,,,0.01,A,35.119956,-118.45515800000001,Kern,11,10,7.83,0.0,51.0,0.0,0,847970
256,029-1065,,2011,1650.0,Miscellaneous,,,0.45,B,34.864563000000004,-118.15055900000002,Kern,10,19,4.25,0.0,64.0,0.0,0,847970
257,029-1066,,2011,756.0,Missing/Undefined,,,0.01,A,35.39521,-119.010553,Kern,12,20,5.255,0.0,44.25,0.0,1,847970
258,029-1067,,2011,1851.0,Debris Burning,,,0.01,A,35.783134000000004,-119.19081899999999,Kern,1,22,2.683333333,0.0,52.75,0.0,0,847970
259,029-1068,,2011,1329.0,Miscellaneous,,,3.9,B,35.498752,-119.038326,Kern,11,11,7.605,0.013529412,47.25,0.0,0,847970
260,029-1069,,2011,422.0,Miscellaneous,,,0.25,A,34.868231,-118.23808600000001,Kern,11,11,7.605,0.013529412,47.25,0.0,0,847970
261,029-107,UNNAMED FIRE 0816,2000,1448.0,Equipment Use,12/13/2000,1448.0,1.0,B,35.231386,-119.583628,Kern,12,13,3.8,0.0,41.0,0.0,0,663487
262,029-1070,,2011,1658.0,Arson,,,0.08,A,35.368827,-118.91851499999999,Kern,3,16,13.42333333,0.009090909,50.75,0.0,0,847970
263,029-1071,,2011,1724.0,Miscellaneous,,,2.5,B,35.625707,-118.987252,Kern,10,26,7.603333332999999,0.0,52.75,0.0,0,847970
264,029-1072,,2011,1400.0,Equipment Use,,,0.01,A,35.492557,-119.254671,Kern,10,26,7.603333332999999,0.0,52.75,0.0,0,847970
265,029-1073,,2011,712.0,Missing/Undefined,,,0.1,A,35.130022,-119.458565,Kern,10,26,7.603333332999999,0.0,52.75,0.0,0,847970
266,029-1074,,2011,1216.0,Debris Burning,,,0.01,A,35.353778000000005,-119.15138,Kern,11,23,4.025,0.0,49.5,0.0,0,847970
267,029-1075,,2011,1731.0,Children,,,0.1,A,35.605534999999996,-118.48989099999999,Kern,10,10,5.963333333,0.0,58.5,0.0,0,847970
268,029-1076,,2011,1926.0,Children,,,0.01,A,35.243418,-118.96221899999999,Kern,10,29,2.61,0.0,60.0,0.0,0,847970
269,029-1077,,2011,1225.0,Children,,,0.05,A,35.389453,-119.047799,Kern,12,17,4.92,0.0,48.25,0.0,1,847970
270,029-1078,,2011,1030.0,Debris Burning,,,1.5,B,35.593875,-119.40270100000001,Kern,8,9,8.203333333,0.0,76.0,1.0,0,847970
271,029-1079,,2011,1420.0,Missing/Undefined,,,0.01,A,35.013899,-117.842176,Kern,10,2,6.6,0.0,69.75,0.0,0,847970
272,029-108,UNNAMED FIRE 0851,2000,1849.0,Powerline,5/22/2000,1849.0,2.0,B,35.167592,-119.446308,Kern,5,22,7.16,0.0,82.2,0.0,0,663487
273,029-1080,,2011,1311.0,Missing/Undefined,,,0.35,B,35.7786,-119.25128500000001,Kern,10,2,6.6,0.0,69.75,0.0,0,847970
274,029-1081,,2011,1442.0,Debris Burning,,,0.01,A,35.109062,-118.60846599999999,Kern,10,13,3.2833333330000003,0.0,72.0,0.0,0,847970
275,029-1082,,2011,1739.0,Debris Burning,,,0.01,A,35.666461,-118.29008300000001,Kern,12,7,2.575,0.0,44.0,0.0,0,847970
276,029-1083,,2011,1610.0,Miscellaneous,,,0.01,A,35.428243,-119.03349299999999,Kern,10,24,6.783333333,0.0,64.5,0.0,1,847970
277,029-1084,,2011,1009.0,Missing/Undefined,,,0.25,A,35.426922999999995,-118.991891,Kern,10,31,3.353333333,0.0,60.5,0.0,1,847970
278,029-1085,,2011,1753.0,Debris Burning,,,0.01,A,35.382164,-119.127967,Kern,2,12,3.056666667,0.0,53.5,0.0,0,847970
279,029-1086,,2011,1126.0,Missing/Undefined,,,0.02,A,35.383443,-119.21125900000001,Kern,10,17,3.88,0.0,68.5,0.0,0,847970
280,029-1087,,2011,214.0,Missing/Undefined,,,0.1,A,35.387634999999996,-119.11010800000001,Kern,2,11,2.98,0.0,50.25,0.0,0,847970
281,029-1088,,2011,151.0,Missing/Undefined,,,0.25,A,35.450718,-119.02358899999999,Kern,10,16,6.56,0.0,68.25,0.0,0,847970
282,029-1089,14,2012,1500.0,Equipment Use,5/5/2012,1545.0,0.1,A,35.42,-117.9792,Kern,5,5,6.375,0.0,58.5,1.0,0,853606
283,029-109,UNNAMED FIRE 0852,2000,1852.0,Powerline,9/13/2000,1852.0,2.0,B,35.031011,-119.34660600000001,Kern,9,13,4.7,0.0,82.6,0.0,0,663487
284,029-1090,178,2012,2200.0,Lightning,8/4/2012,130.0,0.1,A,35.6456,-117.805,Kern,8,3,5.26,0.000526316,83.75,1.0,0,853606
286,029-1092,BLACK,2012,900.0,Lightning,8/4/2012,915.0,0.1,A,35.74916667,-118.54166670000001,Kern,8,4,5.705,0.005,81.75,1.0,0,853606
287,029-1093,BOREL,2012,1252.0,Miscellaneous,7/19/2012,1516.0,0.5,B,35.55083333,-118.6155556,Kern,7,19,6.715,0.013888889,78.0,1.0,1,853606
288,029-1094,BRECKENRIDGE,2012,2016.0,Miscellaneous,11/13/2012,1314.0,0.13,A,35.45333333,-118.6088889,Kern,11,12,2.795,0.0,48.5,1.0,1,853606
289,029-1095,BROWN,2012,919.0,Lightning,8/4/2012,1055.0,0.2,A,35.4825,-118.43222220000001,Kern,8,4,5.705,0.005,81.75,1.0,1,853606
290,029-1096,BURBANK,2012,1240.0,Miscellaneous,1/15/2012,1400.0,0.3,B,34.8325,-119.08055559999998,Kern,1,15,8.5,0.0007142860000000001,47.0,1.0,1,853606
291,029-1097,BURBANK 2,2012,1329.0,Campfire,8/28/2012,1500.0,0.25,A,34.82972222,-119.7002778,Kern,8,28,5.59,0.0,80.0,1.0,0,853606
292,029-1098,CACHE FIRE,2012,1814.0,Equipment Use,8/31/2012,2040.0,0.3,B,35.14606,-118.17747,Kern,8,31,10.065,0.003529412,75.75,1.0,1,853606
293,029-1099,CAMEL,2012,2030.0,Campfire,6/25/2012,2110.0,0.1,A,35.66694444,-118.4763889,Kern,6,25,10.4,0.0,67.0,1.0,0,853606
294,029-11,NORRIS,2000,1630.0,Lightning,5/8/2000,1700.0,0.1,A,35.6016,-118.4929,Kern,5,8,7.61,0.003846154,63.0,0.0,0,663487
295,029-110,UNNAMED FIRE 0853,2000,1601.0,Powerline,10/10/2000,1601.0,2.0,B,35.247197,-119.59645800000001,Kern,10,10,5.37,0.074285714,47.4,0.0,1,663487
296,029-1100,CAMP 9,2012,1136.0,Children,5/26/2012,1150.0,4.0,B,35.68833333,-118.43916670000002,Kern,5,26,10.4,0.015555556000000002,49.75,1.0,1,853606
297,029-1101,CAMPGROUND,2012,1115.0,Miscellaneous,6/13/2012,1230.0,11.04,C,35.655,-118.34055559999999,Kern,6,13,7.94,0.0,76.75,1.0,1,853606
298,029-1102,CLEAR,2012,1211.0,Lightning,8/11/2012,1800.0,1452.0,F,35.52583333,-118.465,Kern,8,4,5.705,0.005,81.75,1.0,0,853606
299,029-1103,COLLEGE,2012,1800.0,Miscellaneous,10/28/2012,1830.0,0.1,A,35.5575,-117.6508,Kern,10,28,3.58,0.0,65.75,1.0,0,853606
300,029-1104,COVE,2012,951.0,Miscellaneous,10/8/2012,1010.0,0.1,A,35.65111111,-118.4280556,Kern,10,8,6.71,0.0,61.0,1.0,1,853606
301,029-1105,COWBELL,2012,1110.0,Miscellaneous,5/18/2012,1420.0,0.25,A,35.76583333,-118.42944440000001,Kern,5,18,7.605,0.0,63.0,1.0,1,853606
302,029-1106,CUDDY,2012,2330.0,Equipment Use,8/20/2012,0.0,0.25,A,34.82138889,-118.9238889,Kern,8,19,5.59,0.0,81.5,1.0,1,853606
303,029-1107,CYRUS,2012,1642.0,Miscellaneous,3/5/2012,1720.0,0.5,B,35.70305556,-118.42222220000001,Kern,3,5,4.81,0.0,57.75,1.0,0,853606
304,029-1108,DELONEGHA,2012,2030.0,Campfire,7/14/2012,2100.0,0.1,A,35.55055556,-118.61527779999999,Kern,7,14,7.38,0.001,78.75,1.0,1,853606
305,029-1109,DESERT,2012,1700.0,Miscellaneous,4/23/2012,1300.0,2.7,B,35.147420000000004,-118.19888999999999,Kern,4,22,6.26,0.0,74.5,1.0,1,853606
306,029-111,UNNAMED FIRE 0862,2000,1653.0,Powerline,7/21/2000,1653.0,3.0,B,35.178375,-119.452872,Kern,7,21,6.49,0.0,82.8,0.0,0,663487
307,029-1110,DUMPSTER,2012,956.0,Campfire,5/5/2012,1015.0,0.1,A,35.65333333,-118.4905556,Kern,5,5,6.375,0.0,58.5,1.0,1,853606
308,029-1111,FREEWAY,2012,740.0,Miscellaneous,7/19/2012,1101.0,0.1,A,35.58166667,-118.55444440000001,Kern,7,19,6.715,0.013888889,78.0,1.0,1,853606
309,029-1112,GATEWAY,2012,200.0,Campfire,3/6/2012,830.0,0.1,A,35.5608,-117.6456,Kern,3,6,14.315,0.0,41.5,1.0,1,853606
311,029-1114,GOLF,2012,1650.0,Miscellaneous,3/14/2012,1747.0,0.25,A,35.74916667,-118.42638889999999,Kern,3,14,5.14,0.0,51.75,1.0,0,853606
312,029-1115,HAYES,2012,1544.0,Miscellaneous,6/9/2012,1558.0,0.1,A,35.65277778,-118.4638889,Kern,6,9,6.935,0.0,65.75,1.0,0,853606
313,029-1116,HEALD,2012,1246.0,Lightning,8/11/2012,1800.0,331.0,E,35.58027778,-118.2975,Kern,8,4,5.705,0.005,81.75,1.0,1,853606
314,029-1117,HILL,2012,1800.0,Miscellaneous,11/24/2012,1930.0,0.1,A,35.311712,-118.058399,Kern,11,24,2.345,0.0,60.75,1.0,0,853606
315,029-1118,HOOPER,2012,2340.0,Lightning,8/4/2012,800.0,0.25,A,35.57277778,-118.50972220000001,Kern,8,3,5.26,0.000526316,83.75,1.0,1,853606
316,029-1119,HUNGRY,2012,1346.0,Campfire,9/6/2012,1415.0,0.1,A,35.67138889,-118.47166670000001,Kern,9,6,6.71,0.0029411759999999998,75.25,1.0,0,853606
317,029-112,UNNAMED FIRE 0881,2000,1321.0,Powerline,4/12/2000,1321.0,5.0,B,35.159392,-119.5419,Kern,4,12,7.61,0.0,68.0,0.0,1,663487
318,029-1120,JAWBONE COMPLEX,2012,1301.0,Lightning,9/5/2012,1800.0,12018.0,G,35.3419,-118.2383,Kern,8,10,5.705,0.0,88.25,1.0,1,853606
319,029-1121,LIEBEL,2012,1430.0,Lightning,8/4/2012,1900.0,0.25,A,35.50611111,-118.3975,Kern,8,4,5.705,0.005,81.75,1.0,0,853606
320,029-1122,LOOKOUT,2012,1327.0,Equipment Use,6/26/2012,1540.0,0.1,A,35.47166667,-118.575,Kern,6,15,6.71,0.0,77.75,1.0,1,853606
322,029-1124,MESA,2012,1011.0,Lightning,8/13/2012,1200.0,0.1,A,34.82361111,-119.21583329999999,Kern,8,12,5.255,0.04,87.5,1.0,1,853606
323,029-1125,MINE,2012,2323.0,Miscellaneous,2/1/2012,1000.0,0.3,B,35.002140000000004,-118.16944,Kern,1,31,4.135,0.0,51.75,1.0,1,853606
324,029-1126,OVERFLOW,2012,1334.0,Arson,1/31/2012,1347.0,0.1,A,35.47388889,-118.71805559999999,Kern,1,31,4.135,0.0,51.75,1.0,0,853606
